Experiment,Voltage_Ar,Overpotential V at 0.5 mA/cm2_Ar,Current Density 0.5 mA/cm2_Ar,Overpotential V at 1.0 mA/cm2_Ar,Current Density 1.0 mA/cm2_Ar,Overpotential V at 1.5 mA/cm2_Ar,Current Density 1.5 mA/cm2_Ar,Overpotential V at 2.0 mA/cm2_Ar,Current Density 2.0 mA/cm2_Ar,Overpotential V at 2.5 mA/cm2_Ar,Current Density 2.5 mA/cm2_Ar,Overpotential V at 3.0 mA/cm2_Ar,Current Density 3.0 mA/cm2_Ar,Overpotential V at 3.5 mA/cm2_Ar,Current Density 3.5 mA/cm2_Ar,Overpotential V at 4.0 mA/cm2_Ar,Current Density 4.0 mA/cm2_Ar,Overpotential V at 4.5 mA/cm2_Ar,Current Density 4.5 mA/cm2_Ar,Overpotential V at 5.0 mA/cm2_Ar,Current Density 5.0 mA/cm2_Ar,Overpotential V at 5.5 mA/cm2_Ar,Current Density 5.5 mA/cm2_Ar,Overpotential V at 6.0 mA/cm2_Ar,Current Density 6.0 mA/cm2_Ar,Overpotential V at 6.5 mA/cm2_Ar,Current Density 6.5 mA/cm2_Ar,Overpotential V at 7.0 mA/cm2_Ar,Current Density 7.0 mA/cm2_Ar,Overpotential V at 7.5 mA/cm2_Ar,Current Density 7.5 mA/cm2_Ar,Overpotential V at 8.0 mA/cm2_Ar,Current Density 8.0 mA/cm2_Ar,Overpotential V at 8.5 mA/cm2_Ar,Current Density 8.5 mA/cm2_Ar,Overpotential V at 9.0 mA/cm2_Ar,Current Density 9.0 mA/cm2_Ar,Overpotential V at 9.5 mA/cm2_Ar,Current Density 9.5 mA/cm2_Ar,Overpotential V at 10.0 mA/cm2_Ar,Current Density 10.0 mA/cm2_Ar,Overpotential V at 20.0 mA/cm2_Ar,Current Density 20.0 mA/cm2_Ar,Overpotential V at 30.0 mA/cm2_Ar,Current Density 30.0 mA/cm2_Ar,Overpotential V at 40.0 mA/cm2_Ar,Current Density 40.0 mA/cm2_Ar,Overpotential V at 50.0 mA/cm2_Ar,Current Density 50.0 mA/cm2_Ar
exp1210,-1500mV,0.0002999999999999,-0.540419716548444,-0.0037,-0.9728969609171856,-0.0117,-1.5278882038542394,-0.0247000000000001,-1.9890840876102416,-0.0647000000000002,-2.50262428946125,-0.1317000000000001,-2.999187955713878,-0.1627,-3.4971663332663705,-0.1817000000000002,-4.006462401217783,-0.1946999999999999,-4.486049531872031,-0.2047,-4.979783775524929,-0.2127,-5.479176864377286,-0.2207,-6.019596580925731,-0.2267,-6.504842556779439,-0.2327,-7.045262273327882,-0.2376999999999999,-7.53333767178132,-0.2416999999999999,-7.966239329540022,-0.2467,-8.546270962484687,-0.2507,-9.031516938338395,-0.2536999999999999,-9.43753908139966,-0.2576999999999999,-10.026058982143516,-0.3036999999999999,-20.13134179707947,-0.3317,-30.09090934812933,-0.3537,-40.092918238175145,-0.3726999999999999,-49.88272043324119
exp1211,-1400mV,0.0072999999999998,-0.620492376120805,0.0062999999999999,-0.9419147834501416,0.0032999999999998,-1.5491088733522151,0.0012999999999998,-1.952301593813751,-0.0027000000000001,-2.4432064148669186,-0.0087000000000001,-3.0175792026121235,-0.0177,-3.522631136663941,-0.0327000000000001,-4.0121212464172435,-0.0647000000000002,-4.507270201370006,-0.1127,-5.002419156322769,-0.1377000000000001,-5.508885801674452,-0.1527,-5.99130235492843,-0.1637000000000001,-6.527477937577279,-0.1727,-7.022626892530043,-0.1787,-7.469675663287394,-0.1847000000000001,-8.003021823336512,-0.1897000000000002,-8.495341355689545,-0.1946999999999999,-9.05273760783637,-0.1987,-9.543642428889536,-0.2017000000000001,-9.925614479853095,-0.2427,-19.919135102099716,-0.2636999999999999,-29.75137863616172,-0.2796999999999999,-40.06462401217784,-0.2916999999999999,-49.74124930325469
exp1212,-1400mV,0.0082999999999999,0.4556785096865283,0.0022999999999999,-0.9197038160422604,-0.0017,-1.5208146473549145,-0.0057,-1.9763516859114565,-0.0127000000000001,-2.512527268560305,-0.0207000000000001,-3.002017378313608,-0.0347000000000001,-3.5169722914644814,-0.0587000000000001,-3.9767534639206183,-0.0897000000000001,-4.5171731804690625,-0.1147,-5.01373684672169,-0.1307,-5.503226956474993,-0.1437000000000001,-5.97998466452951,-0.1537000000000001,-6.476548330782138,-0.1617000000000001,-6.9915032439330105,-0.1687,-7.456943261588608,-0.1747,-7.9690687521397505,-0.1807,-8.529294426886306,-0.1857000000000002,-9.048493473936777,-0.1897000000000002,-9.47998042039561,-0.1937000000000001,-9.948249860650938,-0.2396999999999999,-19.947429328097016,-0.2636999999999999,-29.991879557138777,-0.2807,-40.23438936816165,-0.2936999999999999,-49.89686754623985
exp1213,-1400mV,-0.0137,-0.5071740010016156,-0.0247000000000001,-0.985346420355998,-0.0427000000000001,-1.498179266557074,-0.0627000000000002,-1.9947429328097015,-0.0827000000000002,-2.49979486686152,-0.0987000000000002,-3.000602667013743,-0.1117000000000001,-3.4943369106666404,-0.1237000000000001,-3.986656443019674,-0.1347,-4.522832025668523,-0.1437000000000001,-4.967051373826144,-0.1527,-5.473518019177827,-0.1607,-5.98564350972897,-0.1687,-6.482207175981599,-0.1757000000000002,-6.994332666532741,-0.1827,-7.495140466684964,-0.1887000000000001,-7.966239329540022,-0.1946999999999999,-8.48543837659049,-0.2007,-9.03293164963826,-0.2057000000000001,-9.495542244694128,-0.2107,-9.99635004484635,-0.2736999999999999,-20.10304757108217,-0.3027000000000001,-30.17579202612123,-0.3227000000000001,-40.191948029165694,-0.3387000000000001,-50.15151558021555
exp1214,-1500mV,-0.0017,-0.5122669616811297,-0.0307000000000001,-1.005293849684095,-0.0757000000000001,-1.4911057100577487,-0.1157000000000001,-2.0032312006088917,-0.1457000000000001,-2.49979486686152,-0.1717000000000001,-3.013335068712528,-0.1937000000000001,-3.502825178465831,-0.2097000000000001,-3.996559422118728,-0.2217000000000001,-4.4973672222709515,-0.2317000000000001,-4.986857332024254,-0.2407,-5.523032914673103,-0.2467,-5.978569953229646,-0.2527,-6.466645351683083,-0.2587,-7.004235645631797,-0.2636999999999999,-7.5418259395805105,-0.2676999999999999,-8.028486626734082,-0.2716999999999999,-8.532123849486036,-0.2756999999999999,-9.06971414343475,-0.2787,-9.48563926559507,-0.2816999999999999,-9.97654408664824,-0.3257,-19.876693763103766,-0.3537,-29.80796708815632,-0.3757,-39.96559422118728,-0.3946999999999999,-50.179809806212845
exp1215,-1400mV,-0.0037,0.5938958036833424,-0.0057,-0.9204111716921928,-0.0027000000000001,1.3990080044365347,-0.0077,-2.249390966785408,-0.0017,2.257879234584599,-0.0087000000000001,-2.8322520223298033,-0.0097,-3.3981365422758185,-0.0107000000000001,-3.971094618721158,-0.0117,-4.494537799671222,-0.0127000000000001,-4.952904260827493,0.0012999999999998,5.382976495986464,-0.0147000000000001,-5.804560463346245,0.0022999999999999,6.554357452274714,-0.0177,-7.001406223032068,-0.0197,-7.6069026593743025,-0.0207000000000001,-7.930871547043396,-0.0227000000000001,-8.515147313887656,-0.0247000000000001,-9.01595511403988,-0.0267000000000001,-9.553545407988592,-0.0287000000000001,-9.956738128450128,-0.1966999999999999,-20.03231200608892,-0.2476999999999999,-30.07676223513068,-0.2707,-40.00803556018324,-0.2867,-49.98175022423175
exp1216,-1600mV,-0.0137,-0.5186331625305225,-0.0417,-0.9975129375348374,-0.0967000000000002,-1.498179266557074,-0.1477000000000001,-1.9876693763103763,-0.1957000000000001,-2.49979486686152,-0.2327,-2.9878702653149576,-0.2547,-3.509898734965156,-0.2696999999999999,-3.9979741334185936,-0.2816999999999999,-4.483220109272302,-0.2916999999999999,-4.995345599823445,-0.2996999999999999,-5.503226956474993,-0.3077,-6.030914271324651,-0.3137,-6.493524866380518,-0.3197,-7.004235645631797,-0.3257,-7.53616709438105,-0.3307000000000001,-8.028486626734082,-0.3357,-8.542026828585092,-0.3397,-8.994734444541903,-0.3437,-9.440368503999393,-0.3487000000000001,-10.051523785541084,-0.4066999999999999,-20.01816489309027,-0.4427,-29.921143992145527,-0.4697000000000001,-39.97974133418594,-0.4916999999999999,-50.1939569192115
exp1217,-1600mV,0.0062999999999999,-0.5051934051818046,-0.0467000000000001,-0.9987861777047158,-0.1977000000000001,-1.502423400456669,-0.2396999999999999,-2.013134179707947,-0.2627,-2.50828313466071,-0.2776999999999999,-2.994943821814283,-0.2887,-3.46887210726907,-0.2987000000000001,-3.9767534639206183,-0.3077,-4.510099623969737,-0.3147000000000001,-5.00807800152223,-0.3217,-5.534350605072024,-0.3277,-6.019596580925731,-0.3327000000000001,-6.470889485582678,-0.3377,-6.9575501727362505,-0.3427000000000001,-7.471090374587258,-0.3477,-8.019998358934892,-0.3517,-8.472705974891705,-0.3557,-8.986246176742714,-0.3597,-9.504030512493316,-0.3637,-10.028888404743244,-0.4177,-19.890840876102416,-0.4547,-30.13335068712528,-0.4817000000000001,-40.03632978618054,-0.5036999999999999,-49.98175022423175
exp1218,-1400mV,0.0102999999999999,-0.041352011295055,0.0092999999999998,-1.195996932905902,0.0112999999999998,1.6382356852437123,0.0082999999999999,-1.9777663972113213,0.0072999999999998,-2.5379920719578757,0.0062999999999999,-2.9539171941181968,0.0042999999999999,-3.580634299958408,0.0022999999999999,-4.0715391210115754,-0.0007000000000001,-4.559614519465013,-0.0047000000000001,-5.002419156322769,-0.0097,-5.4622003287789065,-0.0177,-6.005449467927082,-0.0347000000000001,-6.503427845479574,-0.0597,-6.98584439873355,-0.0937000000000001,-7.51353171358321,-0.1127,-8.005851245936244,-0.1297000000000001,-8.498170778289277,-0.1407,-8.979172620243387,-0.1497000000000001,-9.515348202892236,-0.1557000000000001,-9.997764756146214,-0.2097000000000001,-20.046459119087572,-0.2317000000000001,-30.161644913122583,-0.2467,-40.220242255162994,-0.2576999999999999,-49.88272043324119
exp1219,-1400mV,-0.0017,0.5098619524713591,-0.0197,-1.024958336752219,-0.0287000000000001,-1.4967645552572086,-0.0397,-1.9904987989101068,0.0082999999999999,2.4884771764625997,-0.0667000000000002,-3.004846800913338,-0.0787000000000002,-3.509898734965156,-0.0897000000000001,-4.006462401217783,-0.0997000000000001,-4.527076159568118,-0.1087000000000002,-4.991101465923849,-0.1177000000000001,-5.524447625972968,-0.1247,-6.01393773572627,-0.1317000000000001,-6.502013134179709,-0.1387,-7.009894490831256,-0.1447,-7.52767882658186,-0.1507,-8.008680668535973,-0.1567,-8.491097221789948,-0.1617000000000001,-8.95795195074541,-0.1677000000000001,-9.48280984299534,-0.1727,-9.962396973649588,-0.2516999999999999,-20.03231200608892,-0.2867,-29.977732444140123,-0.3087000000000001,-40.23438936816165,-0.3247000000000001,-50.26469248420475
exp1220,-1400mV,0.0022999999999999,-0.5291020261495237,0.0002999999999999,-0.9792631617665783,-0.0027000000000001,-1.5561824298515403,-0.0057,-1.967863418112266,0.0092999999999998,2.5266743815589554,-0.0157,-2.994943821814283,-0.0227000000000001,-3.4858486428674507,-0.0357,-3.989485865619403,-0.0527000000000001,-4.518587891768927,-0.0777000000000001,-4.99958973372304,-0.1017000000000001,-5.480591575677152,-0.1217000000000001,-5.984228798429105,-0.1367,-6.504842556779439,-0.1487,-7.014138624730852,-0.1587,-7.516361136182939,-0.1667,-8.000192400736783,-0.1747,-8.51656202518752,-0.1807,-8.965025507244738,-0.1867000000000001,-9.487053976894938,-0.1917000000000001,-10.011911869144866,-0.2476999999999999,-20.14548891007812,-0.2736999999999999,-29.96358533114148,-0.2927,-40.24853648116029,-0.3067000000000001,-49.69880796425874
exp1221,-1500mV,0.0072999999999998,0.4984027909424524,-0.0117,-0.9992105910946756,-0.0327000000000001,-1.501008689156804,-0.0927000000000002,-2.004645911908757,-0.1527,-2.49696544426179,-0.1787,-2.997773244414013,-0.1946999999999999,-3.4872633541673155,-0.2067,-3.985241731719809,-0.2167,-4.508684912669872,-0.2247,-4.99393088852358,-0.2317000000000001,-5.4947386886758025,-0.2376999999999999,-5.968666974130589,-0.2436999999999999,-6.504842556779439,-0.2487,-7.007065068231526,-0.2536999999999999,-7.544655362180241,-0.2576999999999999,-8.025657204134353,-0.2616999999999999,-8.532123849486036,-0.2656999999999999,-9.068299432134886,-0.2687,-9.47432157519615,-0.2727,-10.062841475940006,-0.3197,-19.98987066709297,-0.3507000000000001,-29.864555540150924,-0.3757,-39.86656443019674,-0.3977,-50.2788395972034
exp1222,-1400mV,0.0102999999999999,-0.1566085408950595,0.0112999999999998,0.8788186594761607,0.0082999999999999,-1.3483613399013663,0.0062999999999999,-2.116408104598095,0.0122999999999999,2.509697845960575,0.0022999999999999,-2.9694790184167124,-0.0017,-3.4915074880669104,-0.0087000000000001,-4.01636538031684,-0.0237,-4.498781933570816,-0.0757000000000001,-4.996760311123309,-0.1297000000000001,-5.5003975338752635,-0.1537000000000001,-6.018181869625866,-0.1657000000000001,-6.503427845479574,-0.1767,-7.005650356931662,-0.1847000000000001,-7.520605270082535,-0.1907000000000001,-8.027071915434218,-0.1966999999999999,-8.517976736487388,-0.2007,-8.982002042843117,-0.2057000000000001,-9.515348202892236,-0.2097000000000001,-10.05010907424122,-0.2516999999999999,-19.947429328097016,-0.2736999999999999,-29.935291105144177,-0.2896999999999999,-40.07877112517649,-0.3016999999999999,-49.62807239926549
exp1223,-1400mV,0.0092999999999998,0.578333979384827,0.0062999999999999,-1.041793401220613,0.0102999999999999,1.433102546763282,0.0032999999999998,-1.9423986147146952,0.0002999999999999,-2.4983801555616547,-0.0037,-2.9921143992145525,-0.0107000000000001,-3.475945663768395,-0.0267000000000001,-4.006462401217783,-0.0567000000000001,-4.514343757869332,-0.0857000000000001,-4.992516177223715,-0.1057000000000001,-5.487665132176478,-0.1197000000000001,-5.987058221028835,-0.1307,-6.483621887281464,-0.1407,-6.998576800432337,-0.1487,-7.48806691018564,-0.1557000000000001,-7.993118844237457,-0.1627,-8.50241491218887,-0.1687,-9.006052134940823,-0.1747,-9.515348202892236,-0.1797000000000002,-10.031717827342977,-0.2357000000000001,-19.947429328097016,-0.2636999999999999,-30.161644913122583,-0.2827,-40.163653803168394,-0.2976999999999999,-49.93930888523579
exp1224,-1500mV,-0.0647000000000002,0.4896315808832892,-0.0597,0.9921370345953502,-0.0867000000000002,-1.498179266557074,-0.0927000000000002,-1.9919135102099716,-0.0987000000000002,-2.465841795664759,-0.1057000000000001,-2.9921143992145525,-0.1127,-3.5297046931632665,-0.1197000000000001,-4.023438936816164,-0.0307000000000001,4.5369791386671725,-0.0277,4.9826131981246595,-0.1407,-5.5003975338752635,-0.1477000000000001,-6.001205334027486,-0.1547,-6.4793777533818675,-0.1627,-7.026871026429637,-0.1697000000000001,-7.492311044085233,-0.1767,-7.971898174739481,-0.1847000000000001,-8.52505029298671,-0.1917000000000001,-9.030102227038528,-0.1987,-9.495542244694128,-0.2057000000000001,-9.97654408664824,-0.3117,-19.98987066709297,-0.3537,-29.935291105144177,-0.3826999999999999,-39.83827020419943,-0.4077,-49.967603111233096
exp1225,-1700mV,-0.0857000000000001,-0.4991101465923849,-0.1317000000000001,-1.0024644270843648,-0.1797000000000002,-1.498179266557074,-0.2527,-2.001816489309027,-0.3527000000000001,-2.49413602166206,-0.3786999999999999,-2.9935291105144173,-0.3986999999999999,-3.509898734965156,-0.4146999999999999,-3.9909005769192687,-0.4286999999999999,-4.486049531872031,-0.4417000000000001,-5.003833867622634,-0.4527,-5.489079843476342,-0.4627,-5.977155241929781,-0.4727,-6.516160247178359,-0.4807,-6.990088532633147,-0.4887,-7.50504344578402,-0.4956999999999999,-7.995948266837187,-0.5027,-8.52787971558644,-0.5087,-9.023028670539205,-0.5136999999999999,-9.46583330739696,-0.5196999999999999,-10.035961961242569,-0.5797,-19.919135102099716,-0.6097,-30.161644913122583,-0.6297,-40.14950669016974,-0.6457,-50.2505453712061
exp1226,-1400mV,0.0012999999999998,-0.4800115440442069,-0.0047000000000001,-1.020997145112597,-0.0137,-1.510911668255859,-0.0297,-2.008890045808352,-0.0667000000000002,-2.50262428946125,-0.1147,-2.999187955713878,-0.1527,-3.5014104671659654,-0.1747,-4.002218267318188,-0.1907000000000001,-4.503026067470412,-0.2027,-4.996760311123309,-0.2117000000000001,-5.507471090374587,-0.2187,-5.998375911427756,-0.2247,-6.510501401978899,-0.2297000000000001,-6.9646237292355755,-0.2347,-7.4824080649861795,-0.2387,-7.937945103542721,-0.2427,-8.430264635895755,-0.2467,-9.000393289741364,-0.2496999999999999,-9.48280984299534,-0.2527,-9.948249860650938,-0.2907,-19.947429328097016,-0.3137,-30.09090934812933,-0.3307000000000001,-40.00803556018324,-0.3457,-50.2505453712061
exp1227,-1400mV,0.0072999999999998,0.4976954352925198,-0.0087000000000001,-1.0031717827342974,-0.0197,-1.4797880196588282,-0.0407000000000001,-2.013134179707947,-0.0747000000000002,-2.504039000761115,-0.1027000000000002,-2.989284976614823,-0.1257000000000001,-3.4844339315675854,-0.1457000000000001,-4.017780091616704,-0.1607,-4.491708377071491,-0.1747,-5.00807800152223,-0.1857000000000002,-5.503226956474993,-0.1957000000000001,-6.026670137425056,-0.2037000000000001,-6.482207175981599,-0.2107,-6.988673821333281,-0.2177000000000001,-7.520605270082535,-0.2237000000000001,-8.004436534636376,-0.2287,-8.48543837659049,-0.2337000000000001,-9.014540402740012,-0.2376999999999999,-9.47715099779588,-0.2416999999999999,-9.98786177704716,-0.2907,-20.10304757108217,-0.3167000000000001,-30.21823336511718,-0.3347000000000001,-39.75338752620753,-0.3497,-49.68466085126009
exp1228,-1400mV,0.0062999999999999,-0.5668748178559202,0.0002999999999999,-1.0057182630740549,-0.0107000000000001,-1.4967645552572086,-0.0307000000000001,-1.9904987989101068,-0.0677000000000001,-2.4955507329619246,-0.0987000000000002,-2.9921143992145525,-0.1227,-3.473116241168665,-0.1397000000000001,-3.986656443019674,-0.1547,-4.488878954471762,-0.1677000000000001,-5.003833867622634,-0.1777000000000002,-5.513129935574048,-0.1867000000000001,-6.019596580925731,-0.1937000000000001,-6.548698607075254,-0.1997000000000001,-7.001406223032068,-0.2057000000000001,-7.473919797186989,-0.2117000000000001,-8.010095379835839,-0.2157000000000001,-8.506659046088465,-0.2197000000000001,-8.967854929844465,-0.2237000000000001,-9.453100905698175,-0.2277000000000001,-9.942591015451477,-0.2716999999999999,-20.07475334508487,-0.2947000000000001,-29.878702653149578,-0.3117,-39.86656443019674,-0.3257,-50.30713382320071
exp1229,-1400mV,0.0072999999999998,0.4658644310455565,0.0082999999999999,1.0371248539310585,0.0012999999999998,-1.5363764716534298,-0.0007000000000001,-1.9056161209182043,-0.0037,-2.5139419798601703,-0.0077,-3.0727529433068597,0.0112999999999998,3.4985810445662353,-0.0167000000000001,-3.975338752620753,-0.0237,-4.491708377071491,-0.0367000000000001,-4.981198486824794,-0.0617,-5.483420998276882,-0.1027000000000002,-5.9997906227276205,-0.1317000000000001,-6.496354288980249,-0.1477000000000001,-6.998576800432337,-0.1617000000000001,-7.523434692682265,-0.1717000000000001,-8.019998358934892,-0.1787,-8.498170778289277,-0.1867000000000001,-9.011710980140284,-0.1926999999999999,-9.562033675787784,-0.1977000000000001,-10.023229559543786,-0.2507,-19.98987066709297,-0.2756999999999999,-30.21823336511718,-0.2927,-40.33341915915219,-0.3056999999999999,-50.1656626932142
exp1230,-1700mV,-0.0297,-0.4877924561934647,-0.0387000000000001,-1.026373048052084,-0.0487000000000001,-1.499593977856939,-0.0627000000000002,-2.014548891007812,-0.0787000000000002,-2.50262428946125,-0.1017000000000001,-2.996358533114148,-0.1307,-3.4915074880669104,-0.1657000000000001,-4.002218267318188,0.0092999999999998,4.495952510971087,-0.2516999999999999,-4.996760311123309,-0.2807,-5.491909266076072,-0.2967000000000001,-5.995546488828026,-0.3087000000000001,-6.489280732480923,-0.3187000000000001,-6.983014976133821,-0.3277,-7.49655517798483,-0.3357,-7.998777689436918,-0.3427000000000001,-8.503829623488736,-0.3497,-9.02161395923934,-0.3557,-9.506859935093043,-0.3617,-10.03313253864284,-0.4497000000000001,-19.93328221509837,-0.5087,-30.09090934812933,-0.5467000000000001,-39.89485865619403,-0.5737,-50.010044450229046
exp1231,-1400mV,0.0082999999999999,-0.5200478738303875,0.0032999999999998,-0.9873270161758092,-0.0107000000000001,-1.5236440699546443,-0.0437,-2.001816489309027,-0.1127,-2.49979486686152,-0.1537000000000001,-2.989284976614823,-0.1767,-3.512728157564886,-0.1917000000000001,-4.0121212464172435,-0.2027,-4.503026067470412,-0.2117000000000001,-5.001004445022905,-0.2197000000000001,-5.525862337272833,-0.2257000000000001,-6.018181869625866,-0.2307,-6.496354288980249,-0.2357000000000001,-7.002820934331931,-0.2396999999999999,-7.458357972888473,-0.2436999999999999,-7.987459999037997,-0.2476999999999999,-8.571735765882257,-0.2507,-8.979172620243387,-0.2536999999999999,-9.481395131695477,-0.2567,-10.006253023945405,-0.2936999999999999,-19.834252424107817,-0.3167000000000001,-30.24652759111449,-0.3327000000000001,-40.03632978618054,-0.3467000000000001,-50.22225114520881
exp1232,-1500mV,0.0102999999999999,0.4884998118433972,-0.0057,-0.9956738128450128,-0.0277,-1.5080822456561291,-0.0837000000000001,-2.0032312006088917,-0.1617000000000001,-2.51111255726044,-0.1966999999999999,-3.0119203574126634,-0.2157000000000001,-3.519801714064211,-0.2287,-4.014950669016974,-0.2387,-4.505855490070142,-0.2467,-4.979783775524929,-0.2547,-5.524447625972968,-0.2607,-6.008278890526811,-0.2656999999999999,-6.453912949984297,-0.2707,-6.949061904937061,-0.2756999999999999,-7.48806691018564,-0.2796999999999999,-7.953506927841237,-0.2836999999999999,-8.464217707092514,-0.2876999999999999,-9.011710980140284,-0.2916999999999999,-9.577595500086298,-0.2947000000000001,-10.018985425644187,-0.3417,-20.10304757108217,-0.3726999999999999,-29.90699687914687,-0.3977,-39.78168175220483,-0.4197000000000001,-50.038338676226346
exp1233,-1400mV,0.0072999999999998,-0.5037786938819395,0.0012999999999998,-1.036983382801072,-0.0087000000000001,-1.5151558021554543,-0.0267000000000001,-1.993328221509837,-0.0527000000000001,-2.4898918877624645,-0.0837000000000001,-3.000602667013743,-0.1157000000000001,-3.5014104671659654,-0.1367,-3.985241731719809,-0.1527,-4.478975975372705,-0.1667,-4.978369064225063,-0.1777000000000002,-5.477762153077422,-0.1877000000000002,-5.97149639673032,-0.1966999999999999,-6.518989669778089,-0.2027,-6.963209017935711,-0.2087,-7.471090374587258,-0.2147,-8.01433951373543,-0.2197000000000001,-8.51090317998806,-0.2237000000000001,-8.966440218544603,-0.2287,-9.564863098387514,-0.2327,-10.06142676464014,-0.2776999999999999,-19.862546650105116,-0.3027000000000001,-29.822114201154974,-0.3207000000000001,-39.72509330021023,-0.3357,-50.22225114520881
exp1234,-1500mV,-0.0107000000000001,-0.5119840194211568,-0.0167000000000001,-0.9692187115375368,-0.0257,-1.5179852247551844,-0.0357,-1.9919135102099716,-0.0487000000000001,-2.50828313466071,-0.0647000000000002,-2.9822114201154974,-0.0867000000000002,-3.4957516219665052,-0.1157000000000001,-4.013535957717109,-0.1457000000000001,-4.498781933570816,-0.1707,-5.006663290222365,-0.1887000000000001,-5.487665132176478,-0.2037000000000001,-6.008278890526811,-0.2147,-6.4850365985813285,-0.2247,-7.002820934331931,-0.2327,-7.50504344578402,-0.2407,-8.02141307023476,-0.2467,-8.508073757388331,-0.2527,-9.013125691440148,-0.2576999999999999,-9.472906863896286,-0.2627,-9.975129375348374,-0.3257,-20.046459119087572,-0.3637,-30.02017378313608,-0.3937,-40.12121246417244,-0.4177,-49.85442620724389
